InitTime
1738962930.7457633
Timestamp,Sensor Data
0.2060694694519043,128.0
1.0057830810546875,128.0
1.8558382987976074,128.0
2.6555817127227783,128.0
3.45570707321167,134.0
4.255485773086548,144.0
5.0556557178497314,144.0
5.855550289154053,149.0
6.655209302902222,159.0
7.455913782119751,168.0
8.255073070526123,177.0
9.055021524429321,156.0
9.856812715530396,340.0
10.65609097480774,288.0
11.456801652908325,270.0
12.25618863105774,269.0
13.055956840515137,260.0
13.856602668762207,260.0
14.656575918197632,263.0
15.456888675689697,267.0
16.2562096118927,262.0
17.056402683258057,257.0
17.856404542922974,261.0
18.65652370452881,252.0
19.4566707611084,259.0
20.256213188171387,255.0
21.10652780532837,264.0
21.906947135925293,237.0
22.70681071281433,251.0
23.506640195846558,264.0
24.305923461914062,253.0
25.10673236846924,252.0
25.90711998939514,243.0
26.706620454788208,275.0
27.50695013999939,276.0
28.306692600250244,148.0
29.106274127960205,134.0
29.906776428222656,138.0
30.706803560256958,138.0
31.506148099899292,138.0
32.30651903152466,129.0
33.106632709503174,133.0
33.90646529197693,135.0
34.70631670951843,135.0
35.5066499710083,128.0
36.306787967681885,134.0
37.10690712928772,142.0
37.90632510185242,151.0
38.70607566833496,188.0
39.556211948394775,260.0
40.35721492767334,264.0
41.15672516822815,263.0
41.95652484893799,267.0
42.756473541259766,253.0
43.5562846660614,249.0
44.35648775100708,253.0
45.15638494491577,253.0
45.956048011779785,262.0
46.756691455841064,263.0
47.556588649749756,267.0
48.356412172317505,261.0
49.156105279922485,262.0
49.95660471916199,262.0
50.75677132606506,262.0
51.556824922561646,263.0
52.356645822525024,268.0
53.156293869018555,264.0
53.95603370666504,268.0
54.756717681884766,264.0
55.5569167137146,256.0
56.35673522949219,270.0
57.15646290779114,262.0
57.95631694793701,159.0
58.80679655075073,183.0
59.606850147247314,158.0
60.40674042701721,153.0
61.20667290687561,165.0
62.00599980354309,270.0
62.80647850036621,138.0
63.60674977302551,141.0
64.40658402442932,149.0
65.2065954208374,140.0
66.00683665275574,130.0
66.80674910545349,135.0
67.60675406455994,134.0
68.40615653991699,134.0
69.20668745040894,129.0
70.00680899620056,129.0
70.80650806427002,134.0
71.6060380935669,128.0
72.40698194503784,128.0
73.20649099349976,128.0
74.00588655471802,128.0
74.80677127838135,134.0
75.6067202091217,128.0
0.20554614067077637,135.0
1.005725383758545,136.0
1.855353832244873,136.0
2.6549487113952637,136.0
3.4549806118011475,136.0
4.2550694942474365,130.0
5.055593252182007,136.0
5.855001926422119,135.0
6.655629396438599,140.0
7.455066204071045,141.0
8.255106687545776,141.0
9.055493593215942,141.0
9.856065034866333,151.0
10.654983043670654,155.0
11.455163717269897,142.0
12.255120992660522,152.0
13.055143117904663,152.0
13.855368614196777,158.0
14.656022787094116,175.0
15.455888986587524,168.0
