InitTime
1738714051.8035736
Timestamp,Sensor Data
0.8132662773132324,0
1.6125049591064453,0
2.4123780727386475,5
3.2126362323760986,10
4.012904644012451,15
4.863169431686401,20
5.663119316101074,25
6.4625678062438965,30
7.2623207569122314,35
8.06252145767212,40
8.863168239593506,45
9.662487030029297,50
10.463145017623901,55
11.262794494628906,60
12.063084125518799,65
12.863352537155151,70
13.663429737091064,75
14.46281886100769,80
15.262571573257446,85
16.062430143356323,90
16.862865447998047,95
17.663438320159912,100
18.463610887527466,105
19.262675762176514,110
20.06308364868164,115
20.862913608551025,120
21.663418292999268,125
22.463247299194336,130
23.263020753860474,135
24.063154220581055,140
24.86294412612915,145
25.712592363357544,150
26.512442350387573,155
27.313117027282715,160
28.11265468597412,165
28.912412881851196,170
29.712402820587158,175
30.512589931488037,180
